Date AD,Date BS,Stations,Minimun Temprature,Maximum Temprature,Rainfall
2013/9/12,2070-05-27,Nepalgunj,33.3,25.5,
2013/9/12,2070-05-27,Jumla,26,14.4,0.2
2013/9/12,2070-05-27,Dang,31.7,21.5,
2013/9/12,2070-05-27,Pokhara,31.4,22.3,1.1
2013/9/12,2070-05-27,Bhairahawa,35.1,25.5,0
2013/9/12,2070-05-27,Simra,34.5,24,0
2013/9/12,2070-05-27,Kathmandu,29.2,19.2,0.2
2013/9/12,2070-05-27,Okhaldhunga,25.2,15.8,0
2013/9/12,2070-05-27,Taplejung,27,17.1,21.3
2013/9/12,2070-05-27,Dhankuta,29,19.5,0
2013/9/12,2070-05-27,Biratnagar,35.4,25.5,0
2013/9/13,2070-05-28,Dadeldhura,26.3,16.3,0.5
2013/9/13,2070-05-28,Dipayal,32.8,28,0
2013/9/13,2070-05-28,Dhangadi,34.7,24.4,0
2013/9/13,2070-05-28,Birendranagar,33.6,21.6,0
2013/9/13,2070-05-28,Nepalgunj,35.4,28.8,0
2013/9/13,2070-05-28,Dang,33.7,20,0
2013/9/13,2070-05-28,Pokhara,31.6,20.5,0
2013/9/13,2070-05-28,Bhairahawa,35.7,25,0
2013/9/13,2070-05-28,Simra,35.8,24.2,0
2013/9/13,2070-05-28,Kathmandu,31,19.2,0
2013/9/13,2070-05-28,Okhaldhunga,27.5,15.9,0
2013/9/13,2070-05-28,Taplejung,28,17.1,15
2013/9/13,2070-05-28,Dhankuta,29.9,20.5,0
2013/9/13,2070-05-28,Biratnagar,36.5,25.2,0
2013/9/14,2070-05-29,Dadeldhura,27.3,16.9,0
2013/9/14,2070-05-29,Dipayal,35.7,22.4,0
2013/9/14,2070-05-29,Dhangadi,34.7,25.6,0
2013/9/14,2070-05-29,Birendranagar,34.2,22.3,0
2013/9/14,2070-05-29,Nepalgunj,34.6,24.8,0
2013/9/14,2070-05-29,Dang,33.5,22,0
2013/9/14,2070-05-29,Pokhara,32,22.3,
2013/9/14,2070-05-29,Bhairahawa,36.4,26,0
2013/9/14,2070-05-29,Simra,36,25,0
2013/9/14,2070-05-29,Kathmandu,31.5,17,19.9
2013/9/14,2070-05-29,Okhaldhunga,27.9,14.5,42.6
2013/9/14,2070-05-29,Taplejung,27,15.6,0
2013/9/14,2070-05-29,Dhankuta,,19.5,
2013/9/14,2070-05-29,Biratnagar,35.7,26,0
2013/9/15,2070-05-30,Dadeldhura,25.7,16.7,0
2013/9/15,2070-05-30,Dipayal,34.4,21.8,0
2013/9/15,2070-05-30,Dhangadi,33.3,25.3,0.5
2013/9/15,2070-05-30,Birendranagar,31.2,22.1,
2013/9/15,2070-05-30,Nepalgunj,33.9,25.3,0
2013/9/15,2070-05-30,Jumla,26,9.4,0.7
2013/9/15,2070-05-30,Dang,31,23,0
2013/9/15,2070-05-30,Pokhara,29.6,19.4,2.5
2013/9/15,2070-05-30,Bhairahawa,33,24,2.6
2013/9/15,2070-05-30,Simra,35,24,1.4
2013/9/15,2070-05-30,Kathmandu,30,17.2,6.2
2013/9/15,2070-05-30,Okhaldhunga,26.9,13.8,6.2
2013/9/15,2070-05-30,Taplejung,27,15.6,2
2013/9/15,2070-05-30,Dhankuta,28.8,18.5,0
2013/9/15,2070-05-30,Biratnagar,35.6,24.5,0
2013/9/16,2070-05-31,Dadeldhura,26.5,13.7,
2013/9/16,2070-05-31,Dipayal,34.8,19.7,0
2013/9/16,2070-05-31,Dhangadi,34.2,22.5,0
2013/9/16,2070-05-31,Birendranagar,34.2,20.2,0
2013/9/16,2070-05-31,Nepalgunj,34,23.6,0
2013/9/16,2070-05-31,Jumla,24.3,8,0.1
2013/9/16,2070-05-31,Dang,32,20,0
2013/9/16,2070-05-31,Pokhara,31.3,19.5,0
2013/9/16,2070-05-31,Bhairahawa,34.8,24.9,
2013/9/16,2070-05-31,Simra,34.2,23.2,0
2013/9/16,2070-05-31,Kathmandu,29.7,15.5,0
2013/9/16,2070-05-31,Okhaldhunga,25.5,15.2,8.8
2013/9/16,2070-05-31,Taplejung,26.2,15.1,15.5
2013/9/16,2070-05-31,Dhankuta,28.9,18.8,0.6
2013/9/16,2070-05-31,Biratnagar,34.9,24.5,0
2013/9/17,2070-06-01,Dadeldhura,26.7,14.7,0
2013/9/17,2070-06-01,Dipayal,36.2,20.2,0
2013/9/17,2070-06-01,Dhangadi,34,23.8,0
2013/9/17,2070-06-01,Birendranagar,34.8,19.8,0
2013/9/17,2070-06-01,Nepalgunj,34.2,24.4,0
2013/9/17,2070-06-01,Jumla,27,9.2,0
2013/9/17,2070-06-01,Dang,33,20.5,0
2013/9/17,2070-06-01,Pokhara,31.7,20.5,0
2013/9/17,2070-06-01,Bhairahawa,35.4,25,0
2013/9/17,2070-06-01,Simra,35.5,23.6,0
2013/9/17,2070-06-01,Kathmandu,30.5,17.4,0
2013/9/17,2070-06-01,Okhaldhunga,26.3,15.5,4.4
2013/9/17,2070-06-01,Taplejung,27.8,15.8,0
2013/9/17,2070-06-01,Dhankuta,29.8,19,0
2013/9/17,2070-06-01,Biratnagar,37.5,25,0
2013/9/18,2070-06-02,Dadeldhura,27.8,15.1,0
2013/9/18,2070-06-02,Dipayal,36.2,21.2,0
2013/9/18,2070-06-02,Dhangadi,35.1,24,0
2013/9/18,2070-06-02,Birendranagar,34.5,20.8,0
2013/9/18,2070-06-02,Nepalgunj,34.9,23.6,0
2013/9/18,2070-06-02,Jumla,27.7,12.2,0
2013/9/18,2070-06-02,Dang,33.2,21,0
2013/9/18,2070-06-02,Pokhara,31.9,20.8,0
2013/9/18,2070-06-02,Bhairahawa,36.3,25,0
2013/9/18,2070-06-02,Simra,36.4,24.5,0
2013/9/18,2070-06-02,Kathmandu,30.6,18.2,
2013/9/18,2070-06-02,Okhaldhunga,26.4,16.6,0
2013/9/18,2070-06-02,Taplejung,26.5,16.5,0
2013/9/18,2070-06-02,Dhankuta,30,19.8,0
2013/9/18,2070-06-02,Biratnagar,36.5,26,0
2013/9/19,2070-06-03,Dadeldhura,28.2,16.4,0
2013/9/19,2070-06-03,Dipayal,36.8,21.4,0
2013/9/19,2070-06-03,Dhangadi,35.4,24.5,0
2013/9/19,2070-06-03,Birendranagar,35.6,21.7,0
2013/9/19,2070-06-03,Nepalgunj,35.9,24.6,0
2013/9/19,2070-06-03,Jumla,28,10.4,0
2013/9/19,2070-06-03,Dang,34,21,
2013/9/19,2070-06-03,Pokhara,31.6,21.5,0
2013/9/19,2070-06-03,Bhairahawa,36.5,26,0
2013/9/19,2070-06-03,Simra,35.2,25,0
2013/9/19,2070-06-03,Kathmandu,28.2,19.3,1
2013/9/19,2070-06-03,Okhaldhunga,,17.5,
2013/9/19,2070-06-03,Taplejung,25.2,18.1,0
2013/9/19,2070-06-03,Dhankuta,28.8,21,
2013/9/19,2070-06-03,Biratnagar,34,23.2,0
2013/9/20,2070-06-04,Dadeldhura,21.2,16.3,11.6
2013/9/20,2070-06-04,Dipayal,25.8,23.2,12.7
2013/9/20,2070-06-04,Dhangadi,25.4,25.8,18.3
2013/9/20,2070-06-04,Birendranagar,29,22.7,7.2
2013/9/20,2070-06-04,Nepalgunj,32.9,23.2,39.9
2013/9/20,2070-06-04,Jumla,19.9,14.3,
2013/9/20,2070-06-04,Dang,31,23,23.8
2013/9/20,2070-06-04,Pokhara,33,23.3,0
2013/9/20,2070-06-04,Bhairahawa,35.4,27,0
2013/9/20,2070-06-04,Simra,34.6,25,
2013/9/20,2070-06-04,Kathmandu,30.5,18.8,1
2013/9/20,2070-06-04,Okhaldhunga,26.2,17,0
2013/9/20,2070-06-04,Taplejung,26.7,16.6,0
2013/9/20,2070-06-04,Dhankuta,30.2,20,0
2013/9/20,2070-06-04,Biratnagar,34,28.5,0
2013/9/21,2070-06-05,Dadeldhura,26.9,15.1,0.1
2013/9/21,2070-06-05,Dipayal,35.2,20.4,0
2013/9/21,2070-06-05,Dhangadi,34.4,23.8,
2013/9/21,2070-06-05,Birendranagar,33.3,22.2,26.6
2013/9/21,2070-06-05,Nepalgunj,33.4,24.7,0
2013/9/21,2070-06-05,Jumla,26.7,11.4,
2013/9/21,2070-06-05,Dang,31.5,22,1.4
2013/9/21,2070-06-05,Pokhara,32,23.2,0
2013/9/21,2070-06-05,Bhairahawa,34.6,27.1,
2013/9/21,2070-06-05,Simra,34.1,26,0
2013/9/21,2070-06-05,Kathmandu,30,20.4,
2013/9/21,2070-06-05,Okhaldhunga,25.4,16.6,0
2013/9/21,2070-06-05,Taplejung,26.1,18,0
2013/9/21,2070-06-05,Dhankuta,29,20.3,
2013/9/21,2070-06-05,Biratnagar,34.9,26.5,0
2013/9/22,2070-06-06,Dadeldhura,26.2,17,0
2013/9/22,2070-06-06,Dipayal,36.2,24.2,0
2013/9/22,2070-06-06,Dhangadi,34.8,25.5,0
2013/9/22,2070-06-06,Birendranagar,35.4,22.6,0
2013/9/22,2070-06-06,Nepalgunj,34.6,24.8,0
2013/9/22,2070-06-06,Jumla,27.2,11.5,0.7
2013/9/22,2070-06-06,Dang,32,21.6,0
2013/9/22,2070-06-06,Pokhara,32,21.9,0
2013/9/22,2070-06-06,Bhairahawa,35.5,25.4,0
2013/9/22,2070-06-06,Simra,35.4,24,0
2013/9/22,2070-06-06,Kathmandu,30.4,19.8,46.3
2013/9/22,2070-06-06,Okhaldhunga,25.6,16.2,4.4
2013/9/22,2070-06-06,Taplejung,26.2,17.1,0
2013/9/22,2070-06-06,Dhankuta,28.9,19.5,0
2013/9/22,2070-06-06,Biratnagar,35.2,25.5,0
2013/9/23,2070-06-07,Dadeldhura,26.7,16.7,0
2013/9/23,2070-06-07,Dipayal,36.2,23.8,0
2013/9/23,2070-06-07,Dhangadi,34.8,25.1,0
2013/9/23,2070-06-07,Birendranagar,33.2,22.5,0
2013/9/23,2070-06-07,Nepalgunj,34.9,25.2,0
2013/9/23,2070-06-07,Jumla,27.5,14,0
2013/9/23,2070-06-07,Dang,32,21.5,0
2013/9/23,2070-06-07,Pokhara,32.2,22.3,0
2013/9/23,2070-06-07,Bhairahawa,35.7,25.8,0
2013/9/23,2070-06-07,Simra,35.4,24,0
2013/9/23,2070-06-07,Kathmandu,30.4,19.8,0
2013/9/23,2070-06-07,Okhaldhunga,26.8,17,0
2013/9/23,2070-06-07,Taplejung,27.6,18.1,0
2013/9/23,2070-06-07,Dhankuta,29.2,19,0
2013/9/23,2070-06-07,Biratnagar,35.6,26,0
2013/9/23,2070-06-07,Jiri,25.8,15.9,0.0*
2013/9/24,2070-06-08,Dadeldhura,27.2,16.5,0
2013/9/24,2070-06-08,Dipayal,36.7,24.2,0
2013/9/24,2070-06-08,Dhangadi,34.6,25.1,0
2013/9/24,2070-06-08,Birendranagar,34.7,22.4,
2013/9/24,2070-06-08,Nepalgunj,35.4,25.2,0
2013/9/24,2070-06-08,Jumla,27.5,12.8,0.1
2013/9/24,2070-06-08,Dang,33,22,0
2013/9/24,2070-06-08,Pokhara,32.1,22.2,0
2013/9/24,2070-06-08,Bhairahawa,36.2,26,0
2013/9/24,2070-06-08,Simra,36.4,24,0
2013/9/24,2070-06-08,Kathmandu,30.5,19,25
2013/9/24,2070-06-08,Okhaldhunga,26.8,16.6,
2013/9/24,2070-06-08,Taplejung,27.7,17.8,0
2013/9/24,2070-06-08,Dhankuta,30,19,0
2013/9/24,2070-06-08,Biratnagar,36.4,25.5,0
2013/9/24,2070-06-08,Jiri,25.6,14.4,17.1*
2013/9/25,2070-06-09,Dadeldhura,26.2,15.1,12.4
2013/9/25,2070-06-09,Dipayal,35.2,21.1,10.2
2013/9/25,2070-06-09,Dhangadi,34.5,25,0
2013/9/25,2070-06-09,Birendranagar,35.4,21.5,36.2
2013/9/25,2070-06-09,Nepalgunj,34.3,25.6,14.3
2013/9/25,2070-06-09,Jumla,27.4,12.2,0
2013/9/25,2070-06-09,Dang,32.7,21.5,0
2013/9/25,2070-06-09,Pokhara,31.1,21.7,9
2013/9/25,2070-06-09,Bhairahawa,,26,
2013/9/25,2070-06-09,Simra,30.2,25,0
2013/9/25,2070-06-09,Kathmandu,28.5,19.2,0
2013/9/25,2070-06-09,Okhaldhunga,,16.4,0
2013/9/25,2070-06-09,Taplejung,26.1,17.2,3.4
2013/9/25,2070-06-09,Dhankuta,29,19.5,0
2013/9/25,2070-06-09,Biratnagar,34.4,25,0
2013/9/25,2070-06-09,Jiri,24.6,16.2,4.2*
2013/9/26,2070-06-10,Dadeldhura,25,,1.2
2013/9/26,2070-06-10,Dipayal,34.4,21.8,2.3
2013/9/26,2070-06-10,Dhangadi,32.6,23.6,0
2013/9/26,2070-06-10,Birendranagar,32.9,20.7,0
2013/9/26,2070-06-10,Nepalgunj,32.9,24.2,2.3
2013/9/26,2070-06-10,Jumla,26.4,13.5,5.3
2013/9/26,2070-06-10,Dang,32,,0
2013/9/26,2070-06-10,Pokhara,30.5,19.5,0
2013/9/26,2070-06-10,Bhairahawa,34.3,23.5,0
2013/9/26,2070-06-10,Simra,34.5,23.5,0
2013/9/26,2070-06-10,Kathmandu,30,18.1,0
2013/9/26,2070-06-10,Okhaldhunga,26.3,15.6,5.3
2013/9/26,2070-06-10,Taplejung,25.2,16.8,0
2013/9/26,2070-06-10,Dhankuta,29.3,19,0
2013/9/26,2070-06-10,Biratnagar,33.5,25,0
2013/9/27,2070-06-11,Dadeldhura,25.9,16.2,0
2013/9/27,2070-06-11,Dipayal,34.2,23.6,1.2
2013/9/27,2070-06-11,Dhangadi,32.7,24,0
2013/9/27,2070-06-11,Birendranagar,32.7,22.2,0
2013/9/27,2070-06-11,Nepalgunj,33.3,24.8,0
2013/9/27,2070-06-11,Jumla,28.1,13.8,0
2013/9/27,2070-06-11,Dang,32,21.7,27.8
2013/9/27,2070-06-11,Pokhara,31.1,21.4,0
2013/9/27,2070-06-11,Bhairahawa,34.6,25,
2013/9/27,2070-06-11,Simra,34.6,23.6,0
2013/9/27,2070-06-11,Kathmandu,30.5,19,0
2013/9/27,2070-06-11,Okhaldhunga,23.5,16.4,4.8
2013/9/27,2070-06-11,Taplejung,26.5,17.2,1.5
2013/9/27,2070-06-11,Dhankuta,27,20.7,0
2013/9/27,2070-06-11,Biratnagar,32,25,0
2013/9/27,2070-06-11,Jiri,24.2,16,3.8*
2013/9/28,2070-06-12,Dadeldhura,26,15,2.3
2013/9/28,2070-06-12,Dipayal,32.8,21.6,29.2
2013/9/28,2070-06-12,Dhangadi,34.1,25.2,
2013/9/28,2070-06-12,Birendranagar,33,22.3,40.5
2013/9/28,2070-06-12,Nepalgunj,34,24.8,0
2013/9/28,2070-06-12,Jumla,24.7,12.6,19.6
2013/9/28,2070-06-12,Dang,32.5,21.5,
2013/9/28,2070-06-12,Pokhara,30.9,20,41
2013/9/28,2070-06-12,Bhairahawa,35.7,26,0
2013/9/28,2070-06-12,Simra,35.5,25,0
2013/9/28,2070-06-12,Kathmandu,29.6,20,33.7
2013/9/28,2070-06-12,Okhaldhunga,,16.4,
2013/9/28,2070-06-12,Taplejung,27.5,17.7,8.2
2013/9/28,2070-06-12,Dhankuta,30,20.5,0
2013/9/28,2070-06-12,Biratnagar,35.2,25,0
2013/9/28,2070-06-12,Jiri,25,14.1,2.4*
2013/9/29,2070-06-13,Dadeldhura,25.8,15.1,0.9
2013/9/29,2070-06-13,Dipayal,32.8,22.2,0.3
2013/9/29,2070-06-13,Dhangadi,34.4,25,1.8
2013/9/29,2070-06-13,Birendranagar,34.3,21.1,50.8
2013/9/29,2070-06-13,Nepalgunj,33.2,25.4,4.1
2013/9/29,2070-06-13,Jumla,25.7,11.6,0.2
2013/9/29,2070-06-13,Dang,30.7,21.5,12
2013/9/29,2070-06-13,Pokhara,28.5,20.8,1.4
2013/9/29,2070-06-13,Bhairahawa,32.4,25,0
2013/9/29,2070-06-13,Simra,32.8,23.5,3.2
2013/9/29,2070-06-13,Kathmandu,27.6,17.5,1.9
2013/9/29,2070-06-13,Okhaldhunga,,14.8,0
2013/9/29,2070-06-13,Taplejung,25.6,16.2,0.3
2013/9/29,2070-06-13,Dhankuta,29,20,0
2013/9/29,2070-06-13,Biratnagar,32,23.5,0
2013/9/29,2070-06-13,Jiri,25.2,11.2,11.0*
2013/9/30,2070-06-14,Dadeldhura,22.4,15.2,0.6
2013/9/30,2070-06-14,Dipayal,31.5,22.2,0
2013/9/30,2070-06-14,Dhangadi,32.6,23.8,0.4
2013/9/30,2070-06-14,Birendranagar,28.3,21,0
2013/9/30,2070-06-14,Nepalgunj,32.4,23.5,0
2013/9/30,2070-06-14,Jumla,20.8,13.2,5.5
2013/9/30,2070-06-14,Dang,30.7,21,0.2
2013/9/30,2070-06-14,Pokhara,26.6,20.4,1.4
2013/9/30,2070-06-14,Bhairahawa,32.7,25,0
2013/9/30,2070-06-14,Simra,32.8,23,
2013/9/30,2070-06-14,Kathmandu,27.2,19.5,
2013/9/30,2070-06-14,Okhaldhunga,25.3,14.2,
2013/9/30,2070-06-14,Taplejung,24.8,15.6,1
2013/9/30,2070-06-14,Dhankuta,28,20,0
2013/9/30,2070-06-14,Biratnagar,32.3,24.5,0
2013/9/30,2070-06-14,Jiri,22,15.3,2.4*
2013/10/1,2070-06-15,Dadeldhura,23.8,14.1,
2013/10/1,2070-06-15,Dipayal,32.2,22.2,0
2013/10/1,2070-06-15,Dhangadi,33.7,23.6,0
2013/10/1,2070-06-15,Birendranagar,32.3,20.7,
2013/10/1,2070-06-15,Nepalgunj,32.6,22.4,0
2013/10/1,2070-06-15,Jumla,25.7,14,
2013/10/1,2070-06-15,Dang,29.5,21.5,0
2013/10/1,2070-06-15,Pokhara,28.6,19.5,29.2
2013/10/1,2070-06-15,Bhairahawa,33.6,23.8,0
2013/10/1,2070-06-15,Simra,32.6,23,
2013/10/1,2070-06-15,Kathmandu,28.4,18.6,
2013/10/1,2070-06-15,Okhaldhunga,23.1,15,
2013/10/1,2070-06-15,Taplejung,23.9,17.1,0
2013/10/1,2070-06-15,Dhankuta,28.1,20,0
2013/10/1,2070-06-15,Biratnagar,31.7,24,24
2013/10/1,2070-06-15,Jiri,21.6,15.8,0.4*
2013/10/2,2070-06-16,Dadeldhura,24.7,15.3,
2013/10/2,2070-06-16,Dipayal,32.7,21.6,2.5
2013/10/2,2070-06-16,Dhangadi,31.8,23.8,0
2013/10/2,2070-06-16,Birendranagar,31.6,21.5,3.9
2013/10/2,2070-06-16,Nepalgunj,27.4,23.3,4.2
2013/10/2,2070-06-16,Jumla,23.2,11.6,4.4
2013/10/2,2070-06-16,Dang,26.4,19.5,14
2013/10/2,2070-06-16,Pokhara,28.5,21.3,7.4
2013/10/2,2070-06-16,Bhairahawa,32,24,1
2013/10/2,2070-06-16,Simra,32.2,23,0
2013/10/2,2070-06-16,Kathmandu,25.2,18.1,0.8
2013/10/2,2070-06-16,Okhaldhunga,21,15.5,0.8
2013/10/2,2070-06-16,Taplejung,21.4,17.1,0
2013/10/2,2070-06-16,Dhankuta,24.1,19,0.3
2013/10/2,2070-06-16,Biratnagar,31.4,24,0
2013/10/2,2070-06-16,Jiri,21.4,15.5,3.4*
2013/10/3,2070-06-17,Dadeldhura,18.7,16.4,0.6
2013/10/3,2070-06-17,Dipayal,,23.6,
2013/10/3,2070-06-17,Dhangadi,27.1,24.2,0.5
2013/10/3,2070-06-17,Birendranagar,24.8,21.2,30.6
2013/10/3,2070-06-17,Nepalgunj,26.5,23.4,1.5
2013/10/3,2070-06-17,Jumla,18.7,14.4,14.7
2013/10/3,2070-06-17,Dang,26.5,22,2
2013/10/3,2070-06-17,Pokhara,27,20.7,5.4
2013/10/3,2070-06-17,Bhairahawa,30.6,25.8,0
2013/10/3,2070-06-17,Simra,30.8,24,0
2013/10/3,2070-06-17,Kathmandu,22.2,18.5,12.5
2013/10/3,2070-06-17,Okhaldhunga,19.2,16.6,2
2013/10/3,2070-06-17,Taplejung,20.5,17.6,2.5
2013/10/3,2070-06-17,Dhankuta,23.2,18.8,4.3
2013/10/3,2070-06-17,Biratnagar,32.5,26.4,0
2013/10/3,2070-06-17,Jiri,20,14.5,4.5*
2013/10/4,2070-06-18,Dadeldhura,19.8,13.7,21
2013/10/4,2070-06-18,Dipayal,27.4,21,23.2
2013/10/4,2070-06-18,Dhangadi,28,21.8,19.7
2013/10/4,2070-06-18,Birendranagar,28.7,19.6,8.7
2013/10/4,2070-06-18,Nepalgunj,28.7,22.4,2.2
2013/10/4,2070-06-18,Jumla,18.5,11.8,16.2
2013/10/4,2070-06-18,Dang,27.5,20.5,1
2013/10/4,2070-06-18,Pokhara,25.6,20.2,6.7
2013/10/4,2070-06-18,Bhairahawa,29.6,24,0.4
2013/10/4,2070-06-18,Simra,31.2,23,37.4
2013/10/4,2070-06-18,Kathmandu,25.5,18.5,2.5
2013/10/4,2070-06-18,Okhaldhunga,22.6,14.6,0.7
2013/10/4,2070-06-18,Taplejung,24.5,15.8,1.3
2013/10/4,2070-06-18,Dhankuta,27.1,18.2,0
2013/10/4,2070-06-18,Biratnagar,32,23.5,0
2013/10/4,2070-06-18,Jiri,22,13.6,3.0*
2013/10/5,2070-06-19,Dadeldhura,25.7,13.9,0.2
2013/10/5,2070-06-19,Dipayal,32.8,20,0.2
2013/10/5,2070-06-19,Dhangadi,32.8,22,0
2013/10/5,2070-06-19,Birendranagar,30.3,20.4,0.1
2013/10/5,2070-06-19,Nepalgunj,30.6,23.3,0.1
2013/10/5,2070-06-19,Jumla,23.5,11.4,0.1
2013/10/5,2070-06-19,Dang,27.7,20,1.8
2013/10/5,2070-06-19,Pokhara,26,20,
2013/10/5,2070-06-19,Bhairahawa,29.8,24,13.4
2013/10/5,2070-06-19,Simra,25.5,24,25.2
2013/10/5,2070-06-19,Kathmandu,21.6,18.4,5
2013/10/5,2070-06-19,Okhaldhunga,27.5,14.6,13
2013/10/5,2070-06-19,Taplejung,21,16.4,5.4
2013/10/5,2070-06-19,Dhankuta,22.3,19,1
2013/10/5,2070-06-19,Biratnagar,26.3,25,5.9
2013/10/5,2070-06-19,Jiri,18,15.4,6.8*
2013/10/6,2070-06-20,Dadeldhura,24.4,15.5,0
2013/10/6,2070-06-20,Dipayal,32,22.4,0
2013/10/6,2070-06-20,Dhangadi,30.4,23,8.2
2013/10/6,2070-06-20,Birendranagar,28.9,20.5,0
2013/10/6,2070-06-20,Nepalgunj,32.2,22.6,0
2013/10/6,2070-06-20,Jumla,25.9,13,0.7
2013/10/6,2070-06-20,Dang,30,20.2,0.2
2013/10/6,2070-06-20,Pokhara,30.2,20..5,0
2013/10/6,2070-06-20,Bhairahawa,32.5,23,0.6
2013/10/6,2070-06-20,Simra,31.5,22.4,0
2013/10/6,2070-06-20,Kathmandu,26.6,17,0
2013/10/6,2070-06-20,Okhaldhunga,22.6,13,16.6
2013/10/6,2070-06-20,Taplejung,23.5,15,2.7
2013/10/6,2070-06-20,Dhankuta,25.7,18.2,2.9
2013/10/6,2070-06-20,Biratnagar,30.4,23.5,0
2013/10/6,2070-06-20,Jiri,22.1,12.3,12.0*
2013/10/7,2070-06-21,Dadeldhura,25.2,15.9,0
2013/10/7,2070-06-21,Dipayal,32.4,22.2,0
2013/10/7,2070-06-21,Dhangadi,32.4,23.2,0
2013/10/7,2070-06-21,Birendranagar,31.5,20.2,0
2013/10/7,2070-06-21,Nepalgunj,33.4,23.6,0.4
2013/10/7,2070-06-21,Jumla,25.7,12.6,0
2013/10/7,2070-06-21,Dang,31,20,0
2013/10/7,2070-06-21,Pokhara,28.8,20.7,0
2013/10/7,2070-06-21,Bhairahawa,33.1,23.5,
2013/10/7,2070-06-21,Simra,32.5,22,0
2013/10/7,2070-06-21,Kathmandu,28.5,17,2.5
2013/10/7,2070-06-21,Okhaldhunga,22.6,13.8,
2013/10/7,2070-06-21,Taplejung,24.8,15,6.7
2013/10/7,2070-06-21,Dhankuta,26.4,17.5,3.7
2013/10/7,2070-06-21,Biratnagar,32.7,23,0
2013/10/7,2070-06-21,Jiri,23,14.3,8.5*
2013/10/8,2070-06-22,Dadeldhura,25.8,16.3,0
2013/10/8,2070-06-22,Dipayal,34.2,22.6,0
2013/10/8,2070-06-22,Dhangadi,33.6,24,0
2013/10/8,2070-06-22,Birendranagar,32.5,21.5,0
2013/10/8,2070-06-22,Nepalgunj,33.6,24,0
2013/10/8,2070-06-22,Jumla,26,11,0
2013/10/8,2070-06-22,Dang,29.8,20.5,0
2013/10/8,2070-06-22,Pokhara,30,20,0
2013/10/8,2070-06-22,Bhairahawa,33.6,23.5,0
2013/10/8,2070-06-22,Simra,32.8,23.5,0
2013/10/8,2070-06-22,Kathmandu,27.9,19.4,0
2013/10/8,2070-06-22,Okhaldhunga,24,14.2,0
2013/10/8,2070-06-22,Taplejung,24.5,14.9,
2013/10/8,2070-06-22,Dhankuta,28.4,18.2,0
2013/10/8,2070-06-22,Biratnagar,34.3,23.2,0
2013/10/8,2070-06-22,Jiri,24,11.9,0.0*
2013/10/9,2070-06-23,Dadeldhura,25.6,15.7,0
2013/10/9,2070-06-23,Dipayal,33.4,22.8,0
2013/10/9,2070-06-23,Dhangadi,34.3,24.6,
2013/10/9,2070-06-23,Birendranagar,31.7,20.5,0
2013/10/9,2070-06-23,Nepalgunj,34,23.4,0
2013/10/9,2070-06-23,Jumla,25.2,9.6,0
2013/10/9,2070-06-23,Dang,30.8,19.5,0
2013/10/9,2070-06-23,Pokhara,30.9,21.8,0
2013/10/9,2070-06-23,Bhairahawa,33.8,22.5,0
2013/10/9,2070-06-23,Simra,33.6,21.2,0
2013/10/9,2070-06-23,Kathmandu,30.3,18.5,0
2013/10/9,2070-06-23,Okhaldhunga,,14,0
2013/10/9,2070-06-23,Taplejung,26,15.2,0
2013/10/9,2070-06-23,Dhankuta,27.8,17.2,0
2013/10/9,2070-06-23,Biratnagar,34.2,22.2,0
2013/10/9,2070-06-23,Jiri,24.6,22.3,0.4*
2013/10/10,2070-06-24,Dadeldhura,26,16.1,4.6
2013/10/10,2070-06-24,Dipayal,33.4,22.8,0
2013/10/10,2070-06-24,Dhangadi,32.4,25,0
2013/10/10,2070-06-24,Birendranagar,33.2,21,0
2013/10/10,2070-06-24,Nepalgunj,33.4,23.6,0
2013/10/10,2070-06-24,Jumla,25,12.4,2.2
2013/10/10,2070-06-24,Dang,31.5,19.5,0
2013/10/10,2070-06-24,Pokhara,29.8,20.5,0
2013/10/10,2070-06-24,Bhairahawa,32.1,22.5,0
2013/10/10,2070-06-24,Simra,33,21,0
2013/10/10,2070-06-24,Kathmandu,28,18,0
2013/10/10,2070-06-24,Okhaldhunga,25.4,14.8,0
2013/10/10,2070-06-24,Taplejung,26.4,13.6,0
2013/10/10,2070-06-24,Dhankuta,28.7,17,0
2013/10/10,2070-06-24,Biratnagar,32.6,22,0
2013/10/10,2070-06-24,Jiri,24.1,10.6,0.0*
2013/10/11,2070-06-25,Dadeldhura,18.7,12.4,13.5
2013/10/11,2070-06-25,Dipayal,25.2,21.2,0.5
2013/10/11,2070-06-25,Dhangadi,28,19.2,38.7
2013/10/11,2070-06-25,Birendranagar,27.3,21.8,5
2013/10/11,2070-06-25,Nepalgunj,28.4,24,7.1
2013/10/11,2070-06-25,Jumla,16.8,9.5,5.4
2013/10/11,2070-06-25,Dang,30.6,20.5,5.4
2013/10/11,2070-06-25,Pokhara,30.1,21.2,0
2013/10/11,2070-06-25,Bhairahawa,34.3,24,0.4
2013/10/11,2070-06-25,Simra,35,22,0
2013/10/11,2070-06-25,Kathmandu,30.5,17.5,0
2013/10/11,2070-06-25,Okhaldhunga,26.5,15,
2013/10/11,2070-06-25,Taplejung,27.4,13.2,0
2013/10/11,2070-06-25,Dhankuta,29.2,16.2,
2013/10/11,2070-06-25,Biratnagar,34.5,21,
2013/10/11,2070-06-25,Jiri,25.1,10.5,0.0*
